ProductionVolume;ProductionCost;SupplierQuality;DeliveryDelay;DefectRate;QualityScore;MaintenanceHours;DowntimePercentage;InventoryTurnover;StockoutRate;WorkerProductivity;SafetyIncidents;EnergyConsumption;EnergyEfficiency;AdditiveProcessTime;AdditiveMaterialCost;DefectStatus
441;9.130.717.613.831.270;9.677.678.673.530.540;1;4.658.665.771.115.140;9.191.725.470.045.260;6;12.890.973.854.340.800;9.843.838.792.084.370;0.016781586145006244;9.799.576.002.785.840;5;19.661.062.358.174.300;0.2724296740626038;4.245.373.298.373.170;491.992.952.734.608;1
404;959.470.248.167.319;9.754.240.935.324.570;0;39.889.208.924.616.900;8.275.880.135.044.960;3;0.19883185114808188;20.262.543.138.857.400;0.0410685916242409;9.403.275.708.030.510;7;4.455.011.400.280.330;0.485733040355653;8.238.380.801.729.870;48.849.400.264.549.600;1
791;168.347.773.988.119;8.486.359.960.528.450;3;30.849.281.735.141.500;9.572.826.354.203.360;4;3.532.831.701.243.630;2.961.713.672.220.360;0.05148847454329807;9.932.391.109.022.910;5;35.281.831.565.900.500;0.453675691119913;7.642.919.927.527.040;19.187.820.512.209.100;1
781;11.696.292.746.023.700;9.101.141.269.082.720;1;3.630.380.970.735.210;8.546.177.954.306.890;19;186.078.714.097.631;6.375.378.646.454.680;0.021714168829285486;81.646.972.426.878;5;18.758.484.999.516.000;0.2643285691433011;8.125.155.689.573.470;2.987.581.446.247.500;1
937;16.975.705.107.775.200;8.384.986.301.271.650;0;4.659.423.597.533.430;8.757.360.462.530.410;15;4.106.270.818.893.820;9.646.822.995.738.330;0.0732577379257989;9.805.225.710.046.820;3;24.466.661.486.660.100;0.23993850720966223;676.860.384.736.895;20.378.961.034.200.400;1
882;1.733.633.560.502.410;8.203.757.528.279.110;3;37.057.731.281.281.400;8.670.428.918.908.010;2;18.193.423.031.115.900;9.953.869.084.077.560;0.05903646218670198;9.691.264.625.053.630;7;415.985.922.695.913;0.1496322723907424;4.414.335.542.555.480;24.719.311.294.681.800;1
153;17.863.435.064.919.200;9.822.241.002.783.910;1;21.576.852.841.313.000;7.797.836.772.734.960;16;18.666.459.621.251.500;653.926.348.242.816;0.06917605307632778;9.786.370.365.848.300;9;3.955.724.725.948.450;0.11407563381606392;4.137.206.640.438.420;11.267.364.221.661.800;1
543;1.874.952.853.761.810;9.641.015.008.464.210;2;37.086.269.103.009.300;8.757.355.288.800.330;12;3.895.905.032.033.780;33.904.119.115.618.400;0.07327656810934133;801.152.591.321.428;7;330.632.947.802.257;0.2189851109768315;688.736.224.683.338;16.424.047.170.863.300;1
712;11.464.778.307.699.400;9.520.069.803.606.340;3;0.6812517323092454;62.788.309.858.758.400;5;2.447.333.283.763.260;33.044.001.600.696.400;0.07269203385810236;948.380.696.105.439;8;15.790.700.109.622.400;0.4761133388328954;21.781.000.717.021.100;2.588.303.818.748.100;1
363;9.783.002.274.817.080;8.097.532.637.626.280;1;22.388.700.282.376.100;9.439.405.887.662.650;4;44.244.738.530.069.600;8.110.862.064.913.100;0.09362339011968529;9.097.876.228.323.270;5;4.213.157.189.258.010;0.483445380533467;837.922.915.448.718;24.588.185.288.922.500;0
152;13.732.981.198.911.700;9.687.457.585.420.510;5;23.284.536.433.051.000;9.111.248.573.775.660;15;295.067.878.352.276;6.735.501.429.650.380;0.023722033391466703;914.635.886.751.684;1;22.301.701.142.109.900;0.4250077362305106;4.333.018.455.982.650;21.153.302.045.253.500;1
671;10.567.586.351.564.400;8.876.088.151.810.760;0;1.250.772.054.893.750;6.980.919.832.926.710;10;12.032.240.675.718.800;6.390.191.191.462.100;0.027015563923126817;8.938.403.974.705.510;3;40.863.917.559.966.400;0.24032992540794382;667.334.790.428.994;19.212.383.083.452.100;1
719;14.016.112.502.003.400;8.684.790.246.591.710;1;0.6038846624829658;907.212.981.701.633;16;28.413.592.715.001.600;5.726.119.386.404.130;0.009420106800215067;9.485.353.835.496.430;3;3.590.265.463.049.030;0.1574505731528445;5.491.575.234.400.760;3.995.822.857.789.560;1
104;1.558.378.793.965.730;9.092.952.722.050.750;2;11.002.155.648.698.400;6.050.570.405.600.070;4;0.0200083796735101;7.801.077.012.653.450;0.05925863574311031;9.999.678.580.952.800;7;20.566.811.265.740.700;0.3382133902422717;5.673.938.428.221.880;21.781.987.992.455.600;1
202;15.326.075.277.382.000;8.182.706.485.447.110;3;3.445.796.731.086.740;6.868.986.289.923.520;5;1.561.986.873.593.590;8.864.433.432.050.760;0.03951855076378655;9.421.076.718.548.320;4;18.494.769.125.306.200;0.35860200288247257;7.642.055.315.812.120;38.261.745.258.509.700;1
295;1.061.829.330.530.180;9.513.293.098.704.790;3;4.110.299.673.636.590;6.260.548.954.683.580;9;1.039.761.702.489.050;442.366.464.956.509;0.04961988806677629;9.356.100.832.078.640;3;15.236.396.930.308.700;0.26982942769824164;6.640.030.483.042.760;2.474.500.436.326.650;1
873;7.502.903.025.481.290;9.164.870.153.776.590;3;4.946.915.717.271.380;9.120.907.666.471.570;20;32.709.392.780.146.700;3.767.342.137.407.120;0.016982145771413982;9.308.875.431.360.160;7;1.967.784.946.352.460;0.3766587182234561;3.252.780.895.111.420;42.079.169.563.022.300;1
976;11.457.940.076.933.100;8.373.180.193.746.330;2;20.586.357.639.882.200;9.023.496.604.713.540;0;0.6801929174990251;7.361.593.330.519.530;0.06490602505713831;9.390.423.339.694.710;2;163.131.608.979.656;0.39867275426069415;16.680.333.828.136.400;16.689.333.949.413.600;1
983;7.138.912.161.228.630;8.376.464.399.538.090;0;3.197.206.500.174.950;9.254.544.095.207.320;20;14.504.872.338.073.600;9.317.859.392.439.620;0.06190193606394512;8.684.224.934.861.660;1;34.682.049.911.510.000;0.413224665429912;856.210.660.628.762;16.304.155.214.783.100;1
449;18.351.455.527.757.100;8.368.497.303.145.340;3;4.717.152.350.668.040;60.179.267.733.021.100;9;16.565.427.716.169.700;478.525.952.115.269;0.026478442693201956;8.640.439.487.332.830;3;33.951.324.759.090.100;0.3009192445430029;8.964.046.672.766.710;37.186.890.681.640.100;1
146;10.188.161.911.067.800;8.114.004.775.103.860;0;12.516.880.160.216.800;8.004.930.906.713.630;16;0.01646614431942417;4.179.585.753.419.320;0.046541669042607405;9.568.675.956.541.010;0;3.344.688.240.531.180;0.41665631102389333;24.804.687.962.558.600;4.659.660.967.235.420;1
966;7.316.896.208.349.850;917.559.689.874.337;1;3.729.405.138.542.340;8.819.344.790.069.340;2;0.23383284126416826;3.808.917.041.884.950;0.08943009381072797;810.617.603.470.593;0;35.675.592.368.993.500;0.11019057050778272;3.785.293.602.275.790;15.719.468.193.314.800;1
922;53.817.163.985.862.600;9.680.696.355.177.010;5;38.974.042.991.712.300;6.621.604.514.956.060;1;15.556.306.398.876.100;4.035.927.261.573.040;0.07734990343257986;9.518.495.476.406.760;4;4.259.138.135.858.260;0.3721617466955479;3.541.081.437.385.590;12.948.184.713.752.600;1
919;14.687.335.794.297.200;8.034.996.427.974.770;5;0.9003899114120226;8.599.162.910.050.490;16;1.111.782.265.959.560;30.794.667.436.825.100;0.022694387676333173;9.627.683.170.339.130;0;4.654.210.846.199.210;0.19425358282019195;9.437.037.046.661.390;4.738.548.827.287.290;1
755;14.553.534.761.821.100;8.098.009.289.942.540;0;4.375.622.233.323.790;6.336.440.397.238.740;3;0.5845336930757777;6.774.225.820.866.820;0.08788548524996034;9.043.195.919.172.530;3;19.215.021.516.070.400;0.2082081166750613;28.429.964.373.761.900;14.693.077.754.632.700;1
368;10.109.062.498.719.300;9.145.540.553.373.890;0;4.158.972.711.998.790;6.725.303.424.417.250;1;0.7708082817697898;4.246.608.549.290.040;0.006731297342154286;982.029.619.082.603;7;3.351.097.960.675.700;0.13652068264269293;2.498.853.088.898.480;20.014.676.790.627.300;1
469;6.075.678.332.714.760;9.638.991.370.772.100;5;0.650313529598455;7.903.187.259.978.400;4;4.177.684.806.900.430;69.195.548.932.632.300;0.041392856605541234;8.946.174.874.294.360;7;13.133.448.849.890.800;0.17695690543727172;2.636.546.947.733.790;4.717.976.669.680.320;0
735;1.114.443.342.342.840;8.653.477.781.137.260;3;0.9098798669602317;8.614.260.610.724.400;9;3.416.597.877.563.510;2.664.258.796.100.540;0.008011822753739605;835.617.333.619.169;1;14.805.697.534.223.800;0.4968032932008012;7.568.822.584.843.900;42.116.715.718.408.800;0
205;9.668.262.425.950.900;8.699.228.797.615.440;4;0.7210710225133354;6.583.476.507.815.580;0;2.420.587.655.008.240;29.236.543.369.430.300;0.09242141941864884;8.722.797.297.413.340;2;36.173.572.518.455.600;0.2661560522253901;8.992.178.598.218.270;23.710.312.546.291.700;1
769;15.156.809.596.025.100;9.192.692.994.993.550;4;200.634.589.309.713;6.740.893.323.323.750;0;4.544.373.881.184.660;6.289.135.422.375.550;0.004070244182004335;9.811.735.011.862.170;2;29.463.222.467.618.000;0.4711061594754742;4.540.306.695.699.410;48.181.108.786.263.700;1
758;14.086.688.741.790.300;8.548.425.778.248.290;2;2.791.800.458.059.660;6.817.785.468.262.650;3;0.14776395470809278;6.092.247.555.808.110;0.015124029610791201;9.987.476.576.648.770;0;4.033.328.347.337.730;0.16515981127711923;22.247.191.392.972.100;327.219.405.279.495;1
756;104.689.059.229.631;8.053.216.732.155.360;5;28.955.647.757.958.200;6.954.803.218.795.910;6;17.246.746.797.190.900;4.172.079.413.903.100;0.09150399438365513;8.843.707.933.978.960;2;27.027.099.239.622.800;0.18162353683940782;627.149.797.667.506;1.288.993.050.510.770;1
219;8.268.388.313.824.850;9.470.457.036.203.190;5;1.704.500.418.962.490;6.906.215.394.105.160;13;4.116.918.587.520.290;861.704.681.296.434;0.05821576449006293;8.333.693.091.187.310;7;15.103.936.273.317.500;0.3231253415260285;28.894.146.249.607.800;38.122.675.090.712.500;1
930;19.820.539.492.333.800;9.251.299.825.882.900;2;4.602.185.989.521.230;7.580.596.433.990.540;13;31.414.449.729.266.000;34.963.773.189.403.900;0.0795187975096266;8.572.658.560.468.270;5;4.488.214.615.323.300;0.239813016351633;15.773.630.262.871.100;31.491.094.312.932.000;1
886;11.810.024.317.941.700;9.161.511.998.111.310;4;21.571.825.544.236.000;8.615.158.603.346.890;17;49.084.371.724.599.300;4.885.288.993.465.480;0.0016406760261795106;9.106.592.685.027.920;4;13.315.538.845.812.800;0.35756608342991847;8.976.082.405.442.280;3.290.352.202.076.620;1
703;15.324.113.536.703.500;9.483.368.257.983.640;1;0.7049757018440863;7.752.127.132.537.870;1;47.225.746.164.410.400;64.440.936.485.792.100;0.04190950705553173;9.144.191.836.554.290;9;17.558.585.701.415.200;0.26881863028817216;8.837.571.487.003.080;49.764.169.773.018.500;0
157;71.082.945.136.754.100;9.350.461.675.124.070;3;18.510.220.019.362.300;9.103.895.634.999.550;0;0.8497124553749186;8.937.688.820.122.910;0.09844656302742807;926.011.881.338.716;8;2.107.907.463.847.400;0.4246388949861848;9.783.191.442.333.460;1.610.057.133.198.160;0
445;12.283.845.494.890.900;8.411.763.976.356.640;3;28.899.924.014.486.900;887.707.402.379.446;20;4.859.934.985.978.350;5.348.407.801.334.210;0.05798190660301559;9.670.706.745.145.090;6;4.981.122.428.261.700;0.27262362846843347;5.266.042.794.155.190;3.627.183.601.151.560;1
840;54.130.507.980.419.800;8.704.962.093.886.700;1;23.369.982.016.470.400;6.506.107.656.196.300;21;4.727.673.929.870.360;5.188.807.643.527.230;0.08496827885999188;9.422.428.303.376.050;5;26.674.392.807.039.300;0.3289396729753056;3.646.010.783.893.790;28.349.643.889.187.600;1
573;12.581.826.768.656.700;8.252.220.283.357.240;1;17.322.913.359.466.600;6.195.366.493.282.970;15;1.868.054.725.368.410;6.636.299.424.254.350;0.09635594768968787;8.521.680.453.005.010;4;30.068.341.219.124.500;0.2284292800094915;79.280.537.101.336.200;20.875.724.995.519.800;1
216;19.460.261.106.765.500;8.259.714.026.835.760;4;10.909.546.239.394.200;9.511.766.255.998.420;21;4.914.401.458.444.760;453.356.332.370.317;0.06850405090224067;8.790.088.121.392;4;4.078.787.003.895.470;0.3816163949754616;26.244.543.887.552.100;3.774.179.166.651.850;1
929;10.763.100.694.787.000;9.352.391.492.713.070;2;4.186.240.250.433.030;6.319.324.266.251.490;17;0.17922076162280365;7.673.386.025.276.710;0.03276304616931808;9.679.633.167.608.020;9;35.456.623.413.552.500;0.3618936835862857;31.896.286.913.465.200;3.672.851.229;1
890;5.584.940.188.623.670;9.717.200.213.964.990;1;4.982.653.589.558.860;6.593.356.722.878.850;15;33.037.527.745.664.900;3.989.567.525.336.030;0.030860693427113384;9.266.765.341.211.420;8;4.365.682.767.765.330;0.2588004131096231;33.011.436.358.664.200;44.259.804.324.941.200;1
226;5.464.336.863.790.150;9.925.465.167.722.270;2;19.829.396.008.574.600;6.088.533.102.232.470;22;13.307.390.213.220.400;8.585.567.975.521.690;0.007127740787646797;8.332.836.096.489.440;9;2.945.733.834.351.570;0.21041284111623862;9.564.574.689.209.620;45.154.769.407.460.100;1
492;10.819.801.399.203.000;9.256.694.235.098.880;0;22.172.946.987.947.100;8.513.345.461.194.610;21;0.6473154829765981;4.178.827.305.067.680;0.042777210200609955;8.651.077.608.160.630;5;4.888.710.749.972.880;0.3456417499281196;7.568.406.269.479.660;3.247.277.812.196.950;1
740;7.400.374.046.947.910;8.368.202.646.721.910;3;3.281.168.861.046.300;8.329.482.252.633.390;23;28.876.746.247.192.300;9.941.609.298.324.090;0.09153894156218806;9.582.181.824.861.800;3;4.187.249.446.345.230;0.4772606596844031;2.203.253.133.239.380;23.022.902.642.708.600;1
157;5.350.281.444.922.780;8.211.300.690.897.860;4;37.329.866.363.099.300;9.947.614.665.741.020;5;15.317.515.409.259.700;4.531.699.794.621.140;0.047806242659398084;8.344.188.246.646.760;3;26.054.615.532.530.600;0.15305720961064062;1.835.612.903.115.160;31.183.218.017.525.800;1
733;16.343.204.209.252.600;9.625.701.943.073.510;3;2.264.132.906.616.160;9.547.729.585.268.680;9;3.334.126.719.055.750;9.030.609.109.241.580;0.0910994910126781;9.382.101.305.441.550;3;2.525.087.291.780.990;0.4196466473382242;8.585.333.682.260.600;24.370.205.068.114.500;0
612;1.187.784.513.322.830;9.157.512.952.719.990;4;4.572.182.826.418.160;7.643.372.709.923.630;1;26.999.052.605.721.000;5.178.847.632.848.450;0.0817141933228239;9.127.073.072.463.140;5;4.717.964.768.176.870;0.3171967091232363;8.220.468.907.402.850;21.094.243.361.184.400;1
850;9.338.671.579.589.810;923.657.004.202.744;0;30.200.179.515.301.300;748.634.336.365.014;6;19.629.470.045.432.900;39.684.387.362.474.400;0.09841871132899467;829.494.981.280.229;0;3.737.662.543.258.860;0.31022387806954366;70.389.512.020.751.900;3.206.301.511.108.660;1
901;1.850.124.774.524.720;9.562.924.177.509.410;3;25.267.553.438.266.800;718.740.813.711.994;20;0.9091108065744896;3.809.306.003.682.840;0.09476952818920631;9.377.757.848.061.870;8;34.857.345.381.025.500;0.4846736590303917;2.764.905.871.569.540;36.317.366.966.522.700;1
195;6.742.084.403.007.880;9.406.554.455.464.900;0;3.410.027.389.219.570;6.609.627.680.151.520;16;30.062.509.873.608.800;8.801.530.254.799.020;0.07064832690529897;828.469.794.131.034;1;40.313.225.497.352.400;0.34234991902742273;5.322.551.850.003.440;3.362.285.147.641.570;1
737;1.933.878.243.432.970;9.668.916.505.712.190;4;47.876.173.171.212.700;6.552.334.626.408.030;2;4.146.153.147.377.750;4.470.023.890.503.010;0.08712172868759749;8.796.871.158.219.360;1;3.243.335.312.446.840;0.4322071310994072;6.424.533.509.115.460;4.817.678.085.453.270;1
217;9.709.500.760.660.290;8.112.427.810.919.750;1;4.075.485.324.897.670;6.529.134.832.038.420;19;30.000.223.425.464.000;4.708.504.071.677.970;0.07480777016323757;8.617.119.849.049.040;4;16.366.670.923.429.000;0.3057908995502786;9.389.237.741.563.160;21.945.444.742.158.500;1
659;18.326.055.084.630.200;949.504.127.349.301;3;0.6800590874080595;6.456.459.028.747.110;11;30.526.127.788.684.200;35.759.444.467.115.200;0.07033945146422178;9.380.019.905.373.910;3;22.768.618.483.137.200;0.19994134690203574;2.524.813.661.776.690;24.893.667.402.186.900;1
700;14.044.143.147.191.900;970.170.551.464.419;0;19.953.945.983.298.100;6.962.048.169.622.140;1;25.591.868.207.388.400;9.690.597.744.929.730;0.07155595778978023;9.564.724.713.213.300;2;32.317.794.548.358.700;0.37779610858324386;5.639.021.264.315.020;3.670.571.292.894.210;1
587;17.400.610.396.122.300;8.572.270.084.916.620;5;26.174.510.822.805.000;7.226.674.521.252.460;6;19.412.005.866.414.500;39.579.515.247.906.400;0.0721043675357962;8.336.633.163.911.820;4;1.072.671.283.708.660;0.46927076177760163;24.197.647.499.048.000;34.014.345.100.144.200;1
336;19.760.197.448.156.900;9.280.894.547.986.500;3;19.153.290.749.409.700;9.846.315.884.155.660;16;2.287.290.208.167.730;39.795.489.518.528.900;0.03794190118615485;9.623.993.485.197.880;6;27.494.028.198.529.100;0.43649203824403027;499.464.406.516.737;10.074.535.413.494.500;1
984;9.326.081.567.281.180;8.628.324.127.673.940;3;36.508.440.237.370.500;8.313.893.004.007.540;18;494.770.878.560.041;9.551.183.122.037.560;0.042356241605258416;8.014.428.111.989.110;9;40.232.115.171.037.400;0.17934544249603387;2.801.214.771.678.300;22.491.418.741.069.600;1
996;19.417.032.281.113.800;9.915.942.132.964.900;3;4.218.211.174.381.610;9.950.383.098.053.120;11;37.483.425.105.264.500;9.207.190.839.961.460;0.029407115917304428;9.060.117.094.685.060;1;16.569.360.180.650.800;0.2267556476248601;8.525.675.874.836.900;201.504.740.987.455;1
371;10.842.228.423.536.300;8.066.847.144.871.000;2;3.791.052.928.333.720;7.489.867.791.302.690;8;21.527.973.198.999.700;39.912.870.654.392.800;0.014826057567132945;9.033.577.779.749.340;5;1.258.235.800.627.620;0.3067522695894711;32.926.264.987.376.100;43.596.595.465.840.600;1
288;10.782.678.571.053.800;915.958.568.766.591;0;4.951.999.790.727.230;7.830.506.530.357.760;13;22.864.819.997.726.000;8.917.804.556.143.910;0.045844340033419244;924.764.286.150.364;3;43.441.165.629.107.900;0.3286413180944261;4.753.942.446.196.210;4.464.994.923.539.710;1
803;10.105.806.563.817.500;833.300.709.409.903;0;1.726.464.415.518.630;7.298.314.636.661.110;1;24.981.600.387.487.100;3.998.585.704.688.930;0.08999492892722827;847.940.106.066.935;1;3.469.095.473.853.440;0.17752564578341132;4.670.088.872.429.210;2.135.572.564.124.630;1
546;13.121.114.110.213.700;9.424.440.410.354.310;3;4.437.452.727.609.890;6.731.550.603.586.210;20;32.965.709.718.940.600;26.757.133.188.229.900;0.06512647066178288;8.019.713.659.860.400;0;1.706.315.889.957.850;0.19200493600606583;8.796.654.640.195.820;14.082.846.145.101.400;1
680;7.312.175.647.677.300;8.351.780.566.837.320;1;39.498.019.932.851.800;6.572.658.831.110.310;3;23.297.911.710.775.700;8.562.890.787.166.600;0.00561803597181112;8.909.525.832.282.790;7;4.225.219.922.332.770;0.4035324276141746;7.820.177.182.590.340;18.208.077.882.347.900;1
889;13.305.672.280.370.100;8.470.766.523.796.710;3;21.298.044.090.116.500;9.780.316.791.231.320;18;3.430.895.592.196.210;817.246.526.252.229;0.08111999445646521;8.142.812.422.516.500;4;3.632.517.885.948.840;0.392126966685977;15.181.794.011.357.500;17.062.735.956.762.300;1
960;1.312.557.218.615.000;8.988.741.622.091.510;2;3.803.560.446.456.350;9.947.242.727.195.020;20;16.459.390.332.392.300;4.357.336.973.531.770;0.09354015272175004;9.784.387.773.613.730;9;23.364.770.785.937.500;0.43568352585155645;1.603.787.114.513.470;19.497.414.371.403.500;1
346;1.642.852.718.907.300;9.829.669.899.993.750;4;0.9683418038821113;6.179.637.986.034.920;15;205.319.816.010.562;27.211.118.809.808.700;0.08294224399867706;8.347.332.651.378.340;1;2.504.785.087.846.950;0.4731719229120924;5.960.775.206.176.330;1.938.579.609.189.660;1
175;17.504.749.429.063.700;8.423.428.744.295.940;2;4.052.000.670.532.480;6.601.383.498.927.060;21;4.320.265.623.519.230;3.651.511.075.817.180;0.0727541414155747;8.850.465.934.997.320;7;16.235.526.527.481.900;0.2233044475610767;4.849.471.246.220.140;29.193.545.956.038.900;1
253;1.160.662.025.468.630;8.288.480.042.236.200;1;2.895.487.711.641.960;769.409.636.920.409;16;16.445.282.735.077.100;8.168.452.567.251.720;0.015012039581332149;8.868.000.780.480.760;2;4.341.022.376.834.960;0.4438379826282318;34.802.579.848.315.700;22.785.655.229.502.500;1
